"v1","v2","v3","v4","v5","v7_1","v7_2","v7_3","v7_4","v7_5","v7_6","v7_7","v7_8","v8","v9_1","v9_2","v10_1","v10_2","v10_3","v10_4","v10_5","v10_6","v10_7","v10_8","v10_9","v10_10","v10_11","v10_12","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22_1","v22_2","v22_3","v22_4","v22_5","v22_6","v23","v24","v25","v28","v29","v31","v32","v33","v35","v36","v37","v38","v9_3"
5,1,1,1,1,1,0,1,0,1,0,1,0,1300,3,0,1,1,1,1,1,0,0,0,1,1,0,0,3,5,5,5,3,0,0,0,3,4,0,0,1,0,1,0,0,3,0,3,1,1,5,0,9,9,1,2,2,180
5,1,1,1,1,1,0,1,0,0,1,1,0,1500,3,0,1,1,1,1,1,0,1,0,1,0,0,0,1,5,5,1,2,0,5,0,4,0,0,0,0,0,0,1,0,1,0,4,1,1,7,0,16,16,1,1,2,180
3,1,2,1,1,1,0,0,0,0,0,1,1,NA,3,0,1,1,1,1,1,1,0,0,0,1,0,0,5,5,5,5,5,4,0,0,0,3,0,1,1,1,1,1,0,3,0,3,0,1,6,0,1,1,1,1,3,180
4,2,1,1,1,1,0,0,0,0,0,0,1,1399,4,0,0,1,1,1,1,0,0,1,1,1,0,0,0,5,5,5,2,0,0,5,4,4,0,0,1,0,0,1,0,3,0,3,1,1,7,0,2,2,1,1,2,240
4,1,2,1,1,1,0,0,0,0,0,1,1,400,4,0,0,1,1,0,1,1,1,0,1,1,0,0,0,5,5,0,3,4,4,0,3,4,0,1,1,0,1,1,0,3,1,4,1,1,7,0,7,6,0,1,3,240
3,1,1,1,1,1,0,1,1,1,0,1,0,500,4,0,1,1,1,1,0,1,0,0,1,1,0,0,4,5,5,5,0,2,0,0,2,4,0,1,0,0,1,1,0,3,0,4,1,1,6,0,3,3,1,1,3,240
3,1,1,1,1,1,0,1,0,0,0,1,0,550,4,0,1,1,1,1,1,0,0,0,1,1,0,0,3,5,4,5,2,0,0,0,4,3,0,0,1,1,0,0,0,1,0,3,0,1,6,0,2,2,1,2,3,240
5,1,1,1,1,0,1,1,0,1,0,1,1,699,4,0,1,1,1,1,0,0,0,1,1,1,0,0,3,5,5,5,0,0,0,3,4,3,0,0,1,0,1,1,0,3,0,3,1,1,7,0,1,1,1,1,3,240
4,1,1,1,1,1,0,1,1,1,0,1,0,999,4,0,0,1,1,1,0,0,0,1,1,1,1,0,0,5,5,5,0,0,0,4,3,3,3,1,1,1,1,0,0,3,0,2,0,1,5,0,2,2,1,1,1,240
2,1,1,1,1,1,0,0,0,0,0,0,0,1000,4,0,1,1,1,1,1,0,0,0,1,1,0,0,3,5,4,3,1,0,0,0,2,4,0,1,1,0,0,1,0,2,1,3,1,1,6,0,10,17,1,1,1,240
5,2,2,1,1,1,0,0,0,1,0,1,1,1300,5,0,1,1,1,1,1,0,0,0,0,1,1,0,5,5,5,5,5,0,0,0,0,5,5,1,1,1,1,1,0,2,1,3,0,1,4,0,2,2,0,1,3,300
5,1,1,1,1,1,0,1,0,0,0,0,0,499,5,0,1,1,1,1,1,1,0,0,1,0,0,0,5,5,5,5,2,5,0,0,5,0,0,1,1,1,0,1,0,3,1,3,1,1,4,0,2,2,1,1,3,300
7,1,1,1,1,1,0,1,0,1,0,0,1,499,5,0,1,1,1,1,0,0,0,1,1,1,0,0,1,5,3,5,0,0,0,NA,4,1,0,0,0,0,1,1,0,3,1,NA,1,1,2,0,15,15,1,1,1,300
5,1,1,1,1,1,0,1,0,0,0,0,1,1200,5,0,1,1,1,1,0,1,0,1,1,0,0,0,4,5,5,5,0,3,0,2,4,0,0,0,1,0,1,0,0,3,0,4,1,1,5,0,3,1,1,1,3,300
3,1,1,1,1,1,0,1,0,1,0,1,1,3200,5,0,1,1,1,1,0,1,0,1,0,1,0,0,5,5,5,5,0,5,0,1,0,5,0,0,1,0,0,1,0,3,0,4,1,1,4,0,14,14,1,1,3,300
2,1,1,1,1,1,0,0,0,0,0,0,0,NA,5,0,1,1,1,1,1,0,0,0,1,1,0,0,4,4,4,4,3,0,0,0,4,2,0,0,1,1,1,1,0,1,1,3,1,1,4,0,2,2,1,2,3,300
4,1,2,1,1,1,0,0,0,0,0,0,1,1000,5,30,1,1,1,1,1,1,0,0,1,0,0,0,3,5,4,4,2,2,0,0,4,0,0,0,1,1,1,0,0,3,1,2,1,1,4,0,2,2,1,2,3,330
4,4,2,1,1,1,0,1,0,1,1,0,0,600,6,0,1,1,1,1,0,1,0,1,0,1,0,0,5,5,5,5,0,5,0,4,0,1,0,1,0,0,1,1,0,2,0,4,1,1,6,0,9,9,0,1,3,360
3,2,2,1,1,1,0,1,0,0,0,0,1,1400,6,0,1,1,1,1,0,1,0,1,1,0,0,0,5,5,5,5,0,3,0,5,1,0,0,0,1,1,0,0,0,2,0,4,1,1,6,0,13,13,1,1,2,360
5,1,2,1,1,0,1,1,0,1,1,0,1,750,6,0,1,1,1,1,1,1,0,0,1,0,0,0,4,5,4,5,5,4,0,0,2,0,0,0,1,0,0,1,0,1,0,3,0,1,4,0,5,5,1,2,3,360
3,1,2,1,1,1,0,1,0,0,0,0,1,1420,6,0,1,1,1,1,1,0,0,0,1,1,0,0,3,5,5,5,1,0,0,0,4,2,0,0,1,1,1,1,0,3,1,3,0,1,5,0,9,9,1,1,2,360
3,1,1,1,1,0,1,1,0,0,1,1,1,399,8,0,1,1,1,1,1,0,0,0,1,1,0,0,5,5,5,5,1,0,0,0,4,4,0,0,1,1,1,1,0,3,1,3,0,1,6,0,5,5,1,1,2,480
4,2,2,1,1,1,0,1,0,0,0,0,0,600,12,0,1,1,1,1,0,1,0,0,0,1,1,0,5,5,5,5,0,4,0,0,0,4,4,0,0,1,1,0,0,2,0,4,1,1,3,0,1,1,0,1,2,720
2,1,1,1,1,1,0,0,0,0,0,1,0,750,12,0,1,1,1,1,0,0,1,0,1,1,0,0,4,5,5,5,0,0,5,0,5,3,0,0,0,0,1,1,0,3,0,3,1,1,6,0,21,21,0,1,3,720
2,1,1,1,1,1,0,1,0,0,0,0,1,1800,12,0,1,1,1,1,1,1,0,0,1,0,0,0,5,5,5,5,4,2,0,0,4,0,0,1,1,1,1,1,0,3,1,4,1,1,4,0,2,2,1,1,3,720
3,1,2,1,1,1,0,0,0,0,0,0,0,1100,15,0,1,1,1,1,1,1,0,0,0,0,1,0,3,5,5,3,2,4,0,0,0,0,3,0,1,0,1,1,0,3,0,1,0,1,3,0,15,15,0,2,3,900
8,1,1,1,1,0,1,1,0,0,0,0,0,199,NA,NA,0,1,1,1,0,1,0,1,1,1,0,0,0,5,5,5,0,5,0,4,3,4,0,0,0,0,0,0,0,2,0,4,1,1,6,0,2,2,1,2,3,NA
6,1,2,1,1,0,1,1,0,1,1,0,0,500,NA,NA,1,1,1,0,1,1,0,1,1,0,0,0,2,5,5,0,NA,3,0,NA,5,0,0,0,0,0,0,1,0,2,0,2,1,1,6,0,2,2,NA,2,3,NA
8,1,1,1,1,1,0,1,0,1,0,0,1,1000,NA,NA,1,1,1,1,0,1,0,1,1,0,0,0,3,5,4,3,0,3,0,1,4,0,0,0,0,0,0,0,0,1,0,2,1,1,6,0,1,1,1,1,3,NA
6,1,1,1,1,1,0,0,0,0,0,0,0,499,0,30,1,1,1,0,1,1,0,1,1,1,0,0,4,5,5,0,3,3,0,3,3,4,0,0,1,1,1,0,0,2,0,4,1,1,7,0,7,7,1,1,3,30
5,1,1,1,1,1,0,1,0,1,0,1,0,550,0,30,0,1,1,1,1,1,0,1,1,1,0,0,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,1,0,2,0,2,1,1,4,0,11,11,0,2,2,30
6,2,1,1,1,1,0,0,0,0,0,0,0,699,1,0,1,1,1,1,1,1,1,0,0,1,0,0,5,5,4,3,2,5,2,0,0,NA,0,0,0,0,1,1,0,3,0,2,1,1,4,0,12,12,1,2,3,60
3,2,1,1,1,1,0,0,1,0,1,1,1,899,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,5,5,5,2,0,3,2,3,5,0,0,0,0,0,0,0,2,1,3,1,1,6,0,9,9,0,1,3,60
5,2,2,1,1,1,0,0,0,0,0,0,0,NA,1,0,1,1,1,0,1,1,1,0,1,1,0,0,5,5,5,0,3,3,3,0,2,5,0,1,1,0,0,0,0,3,1,3,1,1,6,0,2,2,0,1,8,60
3,1,2,1,1,0,1,0,1,1,0,1,1,300,1,0,1,1,1,1,0,1,1,0,1,1,0,0,2,5,5,3,0,3,NA,0,5,4,0,0,1,0,1,1,0,3,0,3,0,1,7,0,7,7,0,2,2,60
2,1,1,1,1,0,1,1,1,1,0,1,1,400,1,0,1,1,1,1,0,1,1,0,1,1,0,0,3,5,5,5,0,2,3,0,4,3,0,1,1,0,0,1,0,4,1,4,1,1,4,0,2,2,1,2,3,60
8,1,1,1,1,1,0,0,0,1,0,1,0,600,1,0,1,1,1,1,0,1,0,1,1,1,0,0,3,5,5,5,0,4,0,4,4,3,0,0,1,1,1,1,0,3,0,2,1,1,4,0,1,1,1,2,3,60
3,1,1,1,1,0,1,1,1,1,0,1,0,600,1,0,1,1,1,1,1,0,0,1,1,1,0,0,5,5,5,4,3,0,0,3,4,3,0,0,1,0,1,0,0,3,0,3,1,1,6,0,1,19,1,2,3,60
6,1,1,1,1,1,0,1,1,1,0,0,0,NA,1,0,1,1,1,1,1,0,0,1,1,1,0,0,5,5,1,3,2,0,0,4,3,1,0,0,1,0,1,1,0,3,0,1,1,1,5,0,5,5,1,1,3,60
4,3,1,1,1,1,0,1,0,0,0,0,1,499,1,12,1,1,1,1,0,0,1,1,1,1,0,0,3,5,3,4,0,0,3,2,5,4,0,0,1,0,0,1,0,1,0,2,0,1,6,0,9,9,0,1,1,72
4,2,1,1,1,1,0,1,0,0,0,0,0,1200,1,30,1,1,1,0,1,1,0,1,1,1,0,0,4,5,5,0,5,4,0,1,5,4,0,0,1,0,1,0,0,3,1,2,1,1,4,0,16,16,1,1,3,90
3,1,2,1,1,1,0,0,0,1,0,0,1,490,1,30,1,1,1,1,1,1,0,0,1,1,0,0,3,5,5,4,3,4,0,0,3,3,0,0,1,0,0,1,0,3,0,3,1,1,6,0,2,1,0,2,3,90
4,2,1,1,1,1,0,1,0,0,0,0,0,211,2,0,1,1,1,1,1,1,0,0,1,1,0,0,5,5,5,5,3,5,0,0,3,3,0,0,1,0,0,1,0,1,0,1,1,1,6,0,2,2,0,1,3,120
4,2,1,1,1,1,0,1,0,1,0,1,1,500,2,0,1,1,1,1,1,0,0,1,1,1,0,0,3,4,4,4,2,0,0,4,3,2,0,0,1,0,0,1,0,3,0,3,1,1,4,0,2,2,1,2,3,120
3,2,1,1,1,1,0,1,1,1,1,0,0,599,2,0,0,1,1,1,1,1,1,0,1,1,0,0,0,4,3,4,2,1,NA,0,NA,4,0,0,1,1,1,1,0,4,0,4,1,1,6,0,2,2,1,1,3,120
5,2,1,1,1,1,0,1,0,0,0,1,1,800,2,0,1,1,1,1,0,1,0,1,1,1,0,0,3,5,5,4,0,2,0,1,1,5,0,0,1,0,0,1,0,2,0,3,1,1,4,0,10,10,1,2,1,120
3,2,1,1,1,1,0,0,0,1,1,0,0,900,2,0,1,1,1,1,1,0,0,1,1,1,0,0,3,5,3,5,3,0,0,2,3,4,0,0,1,0,0,1,0,3,1,2,1,1,6,0,3,3,1,1,1,120
4,1,2,1,1,1,0,0,0,0,0,0,0,211,2,0,1,1,1,1,1,1,0,0,1,1,0,0,3,5,5,5,3,5,0,0,5,4,0,0,0,0,1,1,0,3,1,4,1,1,6,0,2,2,0,1,3,120
8,1,1,1,1,0,1,1,0,1,0,1,1,100,2,0,1,1,1,1,0,1,0,1,1,1,0,0,2,4,5,3,0,5,0,2,3,3,0,0,1,0,0,1,0,3,0,3,1,0,2,0,2,2,1,2,2,120
7,1,1,1,1,1,0,1,0,0,1,1,0,199,2,0,1,1,1,1,1,0,1,0,1,1,0,0,2,5,5,3,2,0,1,0,4,3,0,0,1,0,1,1,0,2,0,2,1,1,7,0,5,5,1,1,3,120
5,1,1,1,1,1,0,1,0,0,0,1,1,299,2,0,1,1,1,1,1,0,0,1,1,1,0,0,3,5,5,3,2,0,0,2,4,2,0,0,1,0,1,1,0,2,0,4,1,1,6,0,1,1,1,2,3,120
3,1,2,1,1,0,1,1,0,1,1,1,1,299,2,0,1,1,1,1,1,1,0,0,1,1,0,0,3,5,5,5,3,4,0,0,3,3,0,0,1,1,1,1,0,4,0,4,1,1,7,0,1,12,1,1,3,120
2,1,1,1,1,0,1,1,1,1,0,1,1,430,2,0,1,1,1,1,1,0,0,1,1,1,0,0,5,5,4,5,4,0,0,5,4,3,0,0,1,1,1,1,0,2,1,3,1,1,4,0,2,2,1,1,3,120
3,1,1,1,1,1,0,1,0,0,0,0,0,499,2,0,1,1,1,1,1,1,0,0,1,1,0,0,5,5,5,5,3,5,0,0,5,3,0,1,1,1,1,1,0,3,1,3,1,1,7,0,1,1,1,1,3,120
4,1,1,1,1,1,0,1,0,0,0,1,0,499,2,0,1,1,1,1,1,0,0,1,1,1,0,0,5,5,5,4,3,0,0,1,4,3,0,1,1,1,0,1,0,3,1,2,1,1,6,0,7,7,1,2,3,120
3,1,1,1,1,1,0,1,0,0,1,0,0,499,2,0,1,1,1,1,0,1,0,0,1,1,1,0,5,5,5,5,0,3,0,0,1,4,1,0,1,0,1,1,0,3,0,3,1,1,6,0,5,5,1,1,2,120
7,1,1,1,1,1,0,1,0,0,0,0,0,500,2,0,1,1,1,1,1,0,0,1,1,1,0,0,5,5,5,5,1,0,0,5,2,1,0,1,1,1,1,1,0,3,0,2,1,1,6,0,9,9,1,1,2,120
3,1,2,1,1,1,0,1,1,1,0,1,1,700,2,0,1,1,1,1,1,0,1,0,1,1,0,0,5,5,5,4,2,0,4,0,4,4,0,0,1,1,1,1,0,3,1,3,1,1,7,0,6,6,0,1,3,120
4,1,2,1,1,0,1,1,0,0,0,1,1,800,2,0,1,1,1,1,1,1,0,0,0,1,1,0,3,5,5,5,3,5,0,0,0,3,4,0,1,0,1,1,0,2,0,3,1,1,6,0,15,15,0,2,3,120
3,1,1,1,1,0,1,1,0,1,0,1,0,299,2,30,1,1,1,1,1,0,0,0,1,1,1,0,5,5,4,3,3,0,0,0,3,4,3,0,0,1,1,1,0,3,1,3,1,1,6,0,1,1,1,2,3,150
4,1,2,1,1,0,1,1,0,0,0,0,0,300,2,30,1,1,1,1,1,1,0,0,1,1,0,0,4,5,5,4,2,3,0,0,3,4,0,1,1,1,1,1,0,2,1,3,1,1,6,0,1,1,0,2,3,150
6,1,2,1,1,1,0,1,0,0,0,0,0,499,2,30,1,1,1,1,1,1,0,1,1,0,0,0,2,5,5,4,2,4,0,2,2,0,0,1,1,1,1,1,0,2,0,1,1,1,6,0,2,2,1,2,3,150
3,1,1,1,1,1,0,1,0,0,0,0,1,500,2,30,1,1,1,1,1,1,0,0,1,1,0,0,5,5,5,5,3,5,0,0,5,5,0,1,1,1,1,1,0,3,1,3,1,1,7,0,2,2,1,1,3,150
6,1,2,1,1,1,0,0,0,0,0,0,0,699,2,30,1,1,1,1,1,0,0,1,1,1,0,0,3,5,4,5,2,0,0,2,4,3,0,0,1,0,1,1,0,3,0,2,1,1,4,0,1,1,1,2,1,150
5,3,1,1,1,1,0,1,1,1,0,0,0,1000,3,0,1,1,1,1,1,0,0,1,1,0,1,0,2,5,5,5,1,0,0,1,5,0,1,0,1,0,0,1,0,2,0,3,1,1,4,1,10,10,1,1,2,180
6,2,1,1,1,1,0,0,0,0,0,0,0,799,3,0,1,1,1,1,1,1,0,0,1,1,0,0,3,5,4,5,3,5,0,0,4,3,0,0,1,0,1,1,0,2,0,3,1,1,5,0,12,12,1,2,2,180
7,2,1,1,1,1,0,1,0,0,1,0,0,1500,3,0,1,1,1,1,1,0,1,0,1,1,0,0,3,5,4,3,2,0,5,0,5,3,0,0,0,0,0,1,0,3,0,3,1,1,6,0,15,15,1,1,2,180
5,1,1,1,1,1,0,0,0,1,0,0,0,499,3,0,1,1,1,1,1,1,0,1,1,0,0,0,3,5,5,3,3,5,0,2,1,0,0,0,1,1,0,0,0,2,0,3,1,1,7,0,9,9,1,1,3,180
4,1,2,1,1,1,0,1,1,1,0,1,1,500,3,0,1,1,1,1,1,1,1,1,0,0,0,0,3,5,4,3,2,5,2,1,0,0,0,0,1,1,1,1,0,3,1,3,1,1,6,0,2,1,0,2,3,180
5,1,1,1,1,1,0,1,0,0,1,0,0,750,3,0,1,1,1,0,1,1,0,1,1,1,0,0,5,5,5,0,2,5,0,3,2,2,0,0,1,0,1,0,0,3,0,1,1,1,7,0,4,4,1,2,3,180
4,1,1,1,1,1,0,1,0,1,0,1,1,2500,3,0,1,1,1,1,1,1,0,0,1,1,0,0,4,5,5,5,1,5,0,0,4,5,0,1,1,1,1,1,0,3,0,3,1,1,6,0,1,1,0,1,3,180
3,1,1,1,1,0,1,1,0,1,0,1,1,580,3,30,1,1,1,1,1,1,0,0,1,1,0,0,5,5,5,5,2,5,0,0,3,5,0,0,1,1,1,1,0,3,NA,2,1,1,6,0,2,9,1,1,3,210
6,4,1,1,1,1,0,0,0,0,0,0,0,600,4,0,1,1,1,1,1,1,0,0,1,1,0,0,5,5,5,5,5,5,0,0,5,3,0,1,1,1,1,1,0,2,0,3,1,1,7,0,7,7,1,1,3,240
2,2,2,1,1,1,0,1,0,1,0,1,1,500,4,0,1,1,1,1,1,0,0,0,1,1,1,0,5,5,5,4,3,0,0,0,1,4,5,1,1,1,1,1,0,3,1,3,1,1,6,0,9,1,1,1,4,240
3,1,1,1,1,0,1,1,0,0,0,0,1,199,4,0,1,1,1,1,1,0,1,0,1,1,0,0,3,5,2,5,3,0,2,0,5,3,0,0,0,0,0,0,0,3,0,4,1,1,6,0,9,9,0,1,2,240
2,1,1,1,1,1,0,0,1,0,0,1,1,400,4,0,1,1,1,1,1,1,0,0,1,1,0,0,3,5,4,4,3,2,0,0,4,3,0,1,1,1,1,1,0,4,1,3,1,1,6,0,1,1,1,2,8,240
3,1,1,1,1,1,0,1,0,0,0,0,0,450,4,0,1,1,1,1,1,0,1,0,1,1,0,0,3,5,5,3,2,0,3,0,4,3,0,0,1,0,1,0,0,3,1,3,1,1,6,0,9,9,0,2,3,240
4,1,1,1,1,1,0,0,0,0,0,0,0,499,4,0,1,1,1,1,1,0,0,0,1,1,1,0,3,5,5,5,3,0,0,0,4,4,1,1,1,1,0,1,0,4,1,3,1,1,6,0,9,9,1,1,3,240
4,1,2,1,1,1,0,0,0,0,0,1,1,500,4,0,1,1,1,1,0,1,0,1,1,1,0,0,5,5,5,5,0,4,0,1,2,5,0,1,1,0,1,1,0,2,1,2,1,1,6,0,2,2,1,1,3,240
5,1,1,1,1,1,0,1,0,0,0,0,1,1200,4,0,1,1,1,1,1,1,0,1,0,1,0,0,3,5,3,5,1,5,0,5,0,3,0,1,1,0,1,1,0,3,1,3,1,1,5,0,2,2,1,2,2,240
6,2,1,1,1,1,0,1,0,0,0,0,0,499,4,30,1,1,1,1,1,1,0,1,0,1,0,0,5,5,5,4,3,5,0,3,0,3,0,1,1,0,1,1,0,2,0,3,1,1,6,0,2,2,1,1,3,270
3,1,1,1,1,1,0,1,0,0,0,1,0,499,4,30,1,1,1,1,1,0,0,1,1,1,0,0,2,5,5,5,1,0,0,1,3,4,0,1,1,0,1,0,0,1,1,1,1,1,6,0,16,16,1,2,2,270
4,1,1,1,1,1,0,1,1,0,0,1,1,850,5,30,1,1,1,1,1,1,0,0,1,1,0,0,3,5,5,5,1,3,0,0,4,5,0,0,1,1,1,1,0,2,0,3,1,1,6,0,5,5,1,1,3,330
6,2,1,1,1,1,0,0,0,0,0,0,0,850,6,0,1,1,1,1,0,1,1,1,1,0,0,0,NA,5,2,4,0,5,5,2,3,0,0,0,0,0,0,1,0,2,1,2,0,1,6,0,7,7,1,2,2,360
8,1,1,1,1,0,1,1,1,1,0,0,0,250,6,0,1,1,1,1,0,1,0,1,1,1,0,0,2,5,5,1,0,4,0,1,1,1,0,0,1,0,0,1,0,4,0,3,1,1,6,0,16,16,0,1,3,360
4,1,1,1,1,1,0,1,0,1,0,1,1,500,6,0,1,1,1,1,1,1,0,0,1,1,0,0,3,5,5,5,2,5,0,0,2,2,0,1,1,1,1,1,0,3,0,3,1,1,6,0,1,1,1,1,1,360
2,1,1,1,1,1,0,0,0,0,0,0,1,500,6,0,1,1,1,1,1,0,0,1,1,1,0,0,5,5,4,5,3,0,0,2,5,3,0,0,1,1,0,0,0,3,1,3,1,1,4,0,17,17,1,1,3,360
2,1,1,1,1,1,0,1,1,1,0,1,1,599,6,0,1,1,1,1,1,0,1,0,1,1,0,0,4,5,5,5,2,0,5,0,3,5,0,0,1,0,1,0,0,4,0,3,1,1,6,0,2,1,1,1,2,360
2,1,2,1,1,1,0,1,0,0,0,0,0,700,6,0,1,1,1,1,1,0,0,1,1,1,0,0,4,5,3,5,3,0,0,1,4,2,0,0,1,1,0,1,0,3,1,3,1,1,3,0,2,2,1,2,2,360
2,1,1,1,1,1,0,1,0,0,0,0,0,999,6,0,1,1,1,1,1,1,0,0,1,1,0,0,5,5,5,5,3,3,0,0,3,5,0,0,1,1,1,1,0,3,0,2,1,1,4,0,16,16,1,2,2,360
6,1,1,1,1,1,0,1,0,0,0,0,0,1800,6,0,1,1,1,1,1,0,0,1,1,1,0,0,5,5,5,5,2,0,0,1,4,4,0,0,1,0,0,0,0,2,1,2,1,1,3,0,1,1,0,1,1,360
4,1,2,1,1,1,0,0,0,0,0,0,0,500,7,0,1,1,1,1,1,1,0,0,1,1,0,0,5,5,4,5,4,4,0,0,3,3,0,0,1,0,1,1,0,3,0,4,1,1,6,0,16,16,0,2,3,420
3,2,1,1,1,1,0,0,0,0,0,0,0,699,8,0,1,1,1,1,1,1,0,0,1,1,0,0,4,5,5,5,3,4,0,0,3,3,0,0,0,0,0,1,0,2,0,3,0,1,6,0,9,9,1,2,3,480
4,1,1,1,1,1,0,1,0,0,0,1,0,300,8,0,1,1,1,1,1,0,0,1,1,1,0,0,5,5,5,5,2,0,0,5,5,4,0,1,0,1,0,1,0,2,0,4,1,1,6,0,2,2,1,1,3,480
2,1,1,1,1,0,1,1,1,1,0,1,1,450,8,0,1,1,1,1,0,0,1,1,1,1,0,0,3,4,5,5,0,0,5,2,5,4,0,1,1,1,1,1,0,3,1,3,1,1,4,0,2,2,1,1,3,480
3,1,1,1,1,1,0,1,0,1,0,1,0,1000,8,0,1,1,1,1,1,1,0,0,1,1,0,0,4,5,5,5,5,4,0,0,2,5,0,1,1,1,1,1,0,2,0,2,1,1,6,0,2,2,0,1,3,480
5,2,1,1,1,1,0,1,0,1,0,1,1,999,10,0,0,1,1,1,1,1,0,1,1,1,0,0,0,5,5,5,2,3,0,2,5,5,0,1,1,1,0,1,0,2,0,2,1,1,5,0,2,2,1,2,2,600
3,1,1,1,1,1,0,0,0,0,0,0,0,690,12,0,1,1,1,1,1,0,0,1,1,1,0,0,3,5,5,5,3,0,0,1,3,5,0,0,1,1,1,1,0,3,NA,2,0,1,6,0,15,15,1,1,3,720
2,1,2,1,1,1,0,1,0,0,0,0,1,503,15,0,1,1,1,1,1,0,1,0,1,1,0,0,3,5,5,5,3,0,3,0,5,1,0,0,1,1,1,1,0,4,0,4,1,1,4,0,9,9,1,1,3,900
3,1,2,1,1,1,0,0,0,0,0,0,1,NA,15,0,1,1,1,1,1,1,0,0,1,0,1,0,3,5,4,5,4,4,0,0,2,0,2,1,0,0,1,1,0,3,1,3,0,1,4,0,2,2,0,2,3,900
4,2,1,1,1,1,0,1,0,0,0,0,0,599,NA,NA,0,1,1,1,1,1,1,1,1,0,0,0,0,5,3,5,NA,4,4,4,3,0,0,0,0,0,1,1,0,NA,0,3,1,1,4,0,16,NA,1,2,2,NA
5,1,2,1,1,1,0,0,1,1,0,0,1,545,NA,NA,1,1,1,1,1,0,0,1,1,1,0,0,3,5,3,5,2,0,0,5,3,2,0,1,1,1,1,1,0,3,1,2,1,1,4,0,20,20,1,1,3,NA
5,3,1,1,1,1,0,1,0,0,0,0,0,NA,0,30,1,1,1,1,1,1,0,1,1,1,0,0,5,5,5,5,2,5,0,1,1,5,0,0,1,1,1,1,0,3,1,3,1,1,6,0,1,1,1,1,3,30
4,1,1,1,1,1,0,1,0,1,1,1,1,399,0,30,1,1,1,1,1,0,1,1,1,1,0,0,4,5,3,3,3,0,3,3,2,5,0,0,1,1,1,1,0,2,0,3,1,1,6,0,2,2,1,2,3,30
2,1,1,1,1,1,0,1,1,0,0,0,1,990,0,30,1,1,1,1,1,1,1,0,1,1,0,0,4,4,5,5,3,3,3,0,3,4,0,0,1,0,1,0,0,3,0,4,0,1,4,0,16,16,1,1,2,30
3,1,1,1,1,1,0,1,0,1,0,0,0,550,0,45,1,1,1,1,1,1,0,0,1,1,1,0,4,5,5,5,3,5,0,0,3,4,3,1,0,0,1,0,0,2,1,3,1,1,6,0,16,16,1,1,3,45
6,2,1,1,1,0,1,1,1,1,0,1,0,195,1,0,1,1,1,1,1,1,0,1,1,1,0,0,3,5,5,4,2,5,0,NA,3,3,0,0,1,0,1,0,0,3,0,4,1,1,5,0,1,1,1,2,3,60
5,2,1,1,1,1,0,1,0,1,0,1,1,1350,1,0,1,1,1,1,1,1,0,1,1,1,0,0,4,5,5,4,3,3,0,3,4,3,0,0,1,0,1,1,0,3,0,3,1,1,6,0,1,1,1,1,3,60
6,1,1,1,1,1,0,1,0,0,0,1,1,500,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,5,5,4,4,4,0,4,2,3,3,1,1,1,1,1,0,4,0,2,1,1,6,0,5,5,1,1,1,60
4,1,2,1,1,1,0,1,0,0,0,1,1,799,1,0,1,1,1,1,1,1,0,1,1,1,0,0,5,5,4,5,2,3,0,1,3,5,0,0,1,1,0,1,0,3,0,4,1,1,6,0,2,1,1,1,3,60
4,1,2,1,1,1,0,1,1,1,0,1,0,993,1,0,1,1,1,1,1,1,0,1,1,1,0,0,5,5,5,5,3,2,0,3,2,4,0,0,0,0,1,0,0,1,0,2,1,1,5,0,7,7,0,1,3,60
3,1,2,1,1,1,0,1,0,0,0,1,0,1500,1,0,1,1,1,1,1,1,0,1,1,1,0,0,4,5,5,5,3,2,0,2,4,3,0,1,0,0,1,1,0,3,0,3,1,1,6,0,2,2,1,1,3,60
2,1,1,1,1,0,1,1,1,1,0,0,1,NA,1,0,1,1,1,1,1,0,1,1,1,1,0,0,3,5,5,5,3,0,3,3,4,2,0,1,1,1,1,0,0,3,0,4,1,1,4,0,16,16,1,1,3,60
6,2,1,1,1,1,0,1,0,0,0,0,0,800,1,30,1,1,1,1,1,1,0,1,1,1,0,0,3,5,4,4,1,2,0,2,3,4,0,0,1,0,1,1,0,2,0,3,1,1,3,0,10,10,1,1,1,90
3,2,2,1,1,1,0,1,0,0,0,1,0,650,2,0,1,1,1,1,1,1,0,1,1,1,0,0,5,5,5,5,4,4,0,2,2,4,0,0,0,1,1,0,0,4,1,4,1,1,6,0,1,1,1,1,3,120
6,1,1,1,1,0,1,1,0,1,0,1,1,199,2,0,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,5,3,5,3,2,4,0,0,0,1,1,0,1,0,3,0,1,1,1,6,0,17,17,1,2,3,120
6,1,1,1,1,0,1,1,0,0,0,0,0,299,2,0,1,1,1,1,1,1,0,1,1,1,0,0,4,5,5,5,3,3,0,4,1,3,0,0,1,1,1,1,0,3,0,4,1,1,5,0,1,1,1,1,3,120
3,1,2,1,1,1,0,1,1,1,0,1,1,299,2,0,1,1,1,1,1,1,0,1,1,1,0,0,3,5,5,5,4,3,0,4,1,2,0,0,1,1,0,1,0,2,0,4,1,1,6,0,1,1,1,1,3,120
